,ncessch,bias_own_ses_hs,med_family_income,rent_pctage_household_income,num_white,num_black,num_native,num_asian,num_hispanic,num_ell,commute_total,commute_less_than_10_min,commute_10to14min,commute_15to19min,commute_20to24min,commute_25to29min,commute_30to34min,commute_35to44min,commute_45to59min,commute_60_more_min,poverty_status_total,poverty_status_income_below_poverty_lvl,poverty_status_fam_households,poverty_status_married_fam,poverty_status_other_fam,snap_total,snap_with_cash_public_assist,snap_no_cash_public_assist,poverty_inc_ratio_total,poverty_inc_ratio_under.5,poverty_inc_ratio_.50to.99,poverty_inc_ratio_1.00to1.24,poverty_inc_ratio_1.25to1.49,poverty_inc_ratio_1.50to1.84,poverty_inc_ratio_1.85to1.99,poverty_inc_ratio_2.00over,pct_commute_less_than_29,pct_commute_greater_than_30,pct_snap_no_cash_public_assist,pct_snap_with_cash_public_assist,pct_poverty_inc_ratio_185_under,nces_id,ap_courses,honors_classes,gs_equity_rating,gs_overall_rating,gs_test_rating,gs_progress_rating,high_school,clustering_hs,volunteering_rate_hs,pct_married_couple_families,pct_single_parent_families,pct_english_lang,pct_non_english_lang,pct_homeowners,pct_non_homeowners,pct_less_than_hs_edu,pct_hs_degree,pct_associates_degree,pct_bachelors_degree,pct_post_grad_higher_degree
1241,410690000481,0.0064400001,75422.93951612903,40.317338709677415,4.035836177474403,0.010238907849829351,0.025597269624573378,0.02901023890784983,0.4726962457337884,0.18088737201365188,111539.0,22252.0,13261.0,22732.0,16090.0,11873.0,8156.0,6722.0,5635.0,4818.0,132776.0,11938.0,7046.0,3324.0,3722.0,132776.0,27617.0,105159.0,345884.0,28722.0,19244.0,22268.0,19979.0,20798.0,10030.0,224843.0,0.7728955791247905,0.22710442087520957,0.79200307284449,0.20799692715551002,0.3209486417411618,410690000481,5.0,0.0,4.0,5.0,6.0,,410690000481,0.47426999,0.079000004,0.5890438802895266,0.12029958624301075,0.9401585436856411,0.11968291262871769,0.836853655427589,0.16314634457241092,0.06802623737177037,0.2891201133257372,0.0848330818405288,0.1442512005535861,0.072431739176903
1242,411082000817,0.089730002,70664.56041131106,31.122622107969153,13.854736842105263,0.3263157894736842,0.42526315789473684,0.37473684210526315,8.486315789473684,5.216842105263158,314666.0,45393.0,47955.0,58674.0,58075.0,9996.0,40514.0,13127.0,16522.0,24410.0,265095.0,30126.0,15749.0,7420.0,8329.0,265095.0,46341.0,218754.0,718314.0,41781.0,49957.0,43805.0,40678.0,45123.0,21421.0,475549.0,0.699449575105032,0.30055042489496797,0.8251909692751656,0.1748090307248345,0.3081437922691191,411082000817,15.0,0.0,4.0,6.0,7.0,,411082000817,0.33857,0.050549999,0.47188165152529044,0.21878059937922248,0.7872910735821737,0.42541785283565275,0.64709818643741,0.35290181356259004,0.14227055956889198,0.26312483760820154,0.1160628249114645,0.14303162727322943,0.05912800463187442
1243,411082000818,0.04944,70119.02572347267,31.126205787781352,7.4178470254957505,0.2577903682719547,0.3342776203966006,0.18271954674220964,7.453257790368272,6.542772861356932,461168.0,58711.0,89673.0,105304.0,57876.0,8950.0,58050.0,18319.0,36491.0,27794.0,374126.0,66037.0,26922.0,9927.0,16995.0,374126.0,101980.0,272146.0,979240.0,72603.0,113305.0,54692.0,66016.0,74598.0,28082.0,569944.0,0.6950048572320716,0.3049951427679284,0.7274180356350535,0.2725819643649466,0.3892957804011274,411082000818,16.0,0.0,5.0,4.0,5.0,,411082000818,0.31727999,0.045919999,0.3700978325578781,0.1966871325530235,0.739303955460508,0.521392089078984,0.4730915752600394,0.5269084247399606,0.17807287961425974,0.2545037762016657,0.09923038782417487,0.13146930533698378,0.06844733797543852
1244,411082000819,0.049529999,100215.23648648648,31.27972972972973,15.487124463519313,0.38412017167381973,0.2854077253218884,0.6416309012875536,3.8025751072961373,2.1351931330472103,420863.0,34412.0,50112.0,102794.0,83646.0,32032.0,39147.0,16880.0,27887.0,33953.0,382985.0,30533.0,17036.0,6904.0,10132.0,382985.0,39868.0,343117.0,993897.0,46904.0,45624.0,24550.0,26464.0,34973.0,18760.0,796622.0,0.7199397428616914,0.2800602571383087,0.8959019282739533,0.10409807172604671,0.17961116695190749,411082000819,18.0,0.0,5.0,7.0,8.0,,411082000819,0.38499999,0.061220001,0.5422545659373404,0.13686370460151934,0.8813497521833265,0.237300495633347,0.7312364681534829,0.26876353184651713,0.05107026908050404,0.1903042975843284,0.08623094700929951,0.2825248995762945,0.17006135475705716
1245,411082000820,0.10727,73558.24131627056,30.777513711151734,6.891355140186916,0.21378504672897197,0.17523364485981308,0.29439252336448596,3.357476635514019,2.641646489104116,420580.0,76307.0,111118.0,66102.0,64820.0,13153.0,26712.0,15063.0,21302.0,26003.0,360925.0,50611.0,19432.0,7357.0,12075.0,360925.0,83346.0,277579.0,831644.0,58485.0,72172.0,39605.0,52259.0,50716.0,32393.0,526014.0,0.788197251414713,0.211802748585287,0.7690766779801897,0.23092332201981022,0.32855043744679213,411082000820,,,5.0,6.0,8.0,,411082000820,0.35293999,0.069499999,0.3811247893880811,0.1723535942810951,0.8528029646366762,0.29439407072664764,0.47805983813317493,0.5219401618668251,0.0632357116185271,0.25700136635903775,0.09855126783294338,0.20123238033170218,0.1255246217339194
1246,411082001296,0.071319997,69078.1974248927,30.048068669527897,14.833740831295843,0.6014669926650367,0.8215158924205379,0.8068459657701712,23.43031784841076,19.674816625916872,198574.0,21549.0,40830.0,37841.0,27698.0,6376.0,21789.0,5387.0,11532.0,25572.0,149733.0,21929.0,11896.0,5005.0,6891.0,149733.0,38152.0,111581.0,476721.0,28238.0,55839.0,36367.0,34083.0,43520.0,19247.0,259427.0,0.676291961686827,0.3237080383131729,0.745199788957678,0.254800211042322,0.4154358629051374,411082001296,11.0,0.0,5.0,5.0,4.0,,411082001296,0.31242001,0.038400002,0.47489532197516604,0.2085619405140052,0.6470425449995187,0.7059149100009625,0.5838085956299932,0.41619140437000673,0.22699641811453117,0.25969710030765575,0.12917676084597893,0.09699329696951682,0.03992687603109255
1247,411082004191,0.0319,56545.33928571428,32.61071428571429,12.897560975609757,0.3073170731707317,0.2804878048780488,0.5463414634146342,4.114634146341463,3.4853658536585366,29082.0,4973.0,2930.0,6415.0,3552.0,1634.0,2226.0,1222.0,1526.0,4604.0,28351.0,4452.0,2362.0,1509.0,853.0,28351.0,7328.0,21023.0,69310.0,5381.0,5631.0,2701.0,3417.0,4540.0,1834.0,45806.0,0.6706553882126401,0.32934461178735985,0.7415258721032768,0.2584741278967232,0.31265329678257103,411082004191,,,5.0,7.0,9.0,,411082004191,0.40013,0.060860001,0.3745040821010525,0.20020328535361814,0.7664185711006918,0.4671628577986163,0.46627758287156956,0.5337224171284305,0.20066438876233864,0.17598709187547457,0.08301063022019742,0.2217350037965072,0.05776385725132878
1248,411167000594,0.01076,63511.675909878686,29.54315424610052,8.191316146540027,0.21438263229308005,0.1926729986431479,0.12618724559023067,2.9362279511533242,2.014925373134328,376800.0,42883.0,107723.0,80331.0,57652.0,31321.0,29790.0,4450.0,6700.0,15950.0,341635.0,66849.0,25257.0,12451.0,12806.0,341635.0,92000.0,249635.0,813676.0,61700.0,100347.0,43771.0,44760.0,62306.0,23180.0,477612.0,0.8490180467091295,0.1509819532908705,0.7307067484303423,0.26929325156965767,0.38453143511668036,411167000594,,,2.0,2.0,2.0,,411167000594,0.35429001,0.062410001,0.41729852590136657,0.19805077028058862,0.9179035379889247,0.1641929240221508,0.5986550213466529,0.4013449786533471,0.08590784168247821,0.26856743631963864,0.11271308270721589,0.15571104200970637,0.08831876083234184
1249,411167000595,-0.01072,80161.00428265525,25.329550321199143,9.681978798586572,0.13604240282685512,0.13780918727915195,0.1431095406360424,2.4257950530035335,0.9858657243816255,341601.0,36677.0,58145.0,79898.0,69890.0,23218.0,32548.0,9906.0,8051.0,23268.0,289183.0,28876.0,14008.0,8008.0,6000.0,289183.0,55553.0,233630.0,785113.0,39449.0,47667.0,41019.0,29626.0,43675.0,20141.0,563536.0,0.7840375174545742,0.2159624825454258,0.8078967297524405,0.1921032702475595,0.2565694365014972,411167000595,8.0,0.0,3.0,4.0,6.0,,411167000595,0.36014,0.063440003,0.5750560364356058,0.1656144931683239,0.9411736652597944,0.11765266948041109,0.7350191954598565,0.26498080454014356,0.07780641619791848,0.27270891762545785,0.10568523466854271,0.1697951599317305,0.07533622101148657
1250,411317000058,0.0065700002,117451.5411764706,29.987058823529413,13.0880195599022,0.1198044009779951,0.039119804400977995,0.684596577017115,1.5770171149144254,2.454767726161369,41952.0,2386.0,7507.0,7362.0,7849.0,2866.0,3523.0,2919.0,4225.0,3315.0,43687.0,2117.0,1024.0,205.0,819.0,43687.0,2209.0,41478.0,111138.0,3012.0,2461.0,781.0,3398.0,2369.0,634.0,98483.0,0.6667143401983219,0.3332856598016781,0.9494357589214183,0.05056424107858173,0.10816282459644766,411317000058,24.0,0.0,7.0,9.0,10.0,,411317000058,0.45725,0.05336,0.6854690868067447,0.08463103608050122,0.8668486472330225,0.26630270553395513,0.8277564012167852,0.17224359878321482,0.026256051640667025,0.10824098977945132,0.04997310381925767,0.4006993006993007,0.21889725658956427
1251,411317000574,0.04039,115205.825,30.073,11.347258485639687,0.18276762402088773,0.10443864229765012,0.8302872062663186,3.2140992167101827,2.950391644908616,167278.0,19261.0,11324.0,26931.0,17313.0,9333.0,26714.0,24815.0,18632.0,12955.0,141235.0,11380.0,3980.0,548.0,3432.0,141235.0,22637.0,118598.0,347937.0,9005.0,13783.0,24416.0,10069.0,22290.0,7764.0,260610.0,0.5031265318810603,0.49687346811893973,0.8397210323220164,0.1602789676779835,0.2286707076281051,411317000574,,,4.0,7.0,9.0,,411317000574,0.48745999,0.04837,0.5612581741202399,0.09825377109080101,0.9073817199363953,0.18523656012720938,0.6621508629647709,0.33784913703522906,0.019277168556707462,0.22265304340232295,0.10052272415384807,0.29333932158139653,0.12741494816422771
1252,420357003465,0.16817001,75397.39272727273,32.05832727272727,3.3501926782273603,0.8501926782273603,0.026493256262042388,0.18641618497109827,3.0645472061657033,1.5782840523509452,746665.0,106700.0,126516.0,150614.0,122182.0,44967.0,81951.0,28720.0,20840.0,64175.0,685027.0,80128.0,44408.0,13807.0,30601.0,685027.0,102260.0,582767.0,1621409.0,95127.0,162800.0,51538.0,73621.0,87935.0,31932.0,1118456.0,0.7379199507141757,0.2620800492858243,0.8507212124485605,0.14927878755143958,0.29050103952796613,420357003465,22.0,0.0,1.0,3.0,3.0,4.0,420357003465,0.32925999,0.030440001,0.3840747804669468,0.1733300399977164,0.7439586903864505,0.5120826192270992,0.5636672068824501,0.43633279311754997,0.0941940317665837,0.2925231049993861,0.0876985411481064,0.20914837985958412,0.14070470248127603
